"Days since purchase","Purchase visits","Total sales","Credit card","Coupons","Items purchased","Blouse","Suit"
154,2,141.49,"No",0,4,"No","No"
106,3,60,"Yes",0,5,"No","No"
110,5,483.45,"Yes",0,11,"Yes","Yes"
284,1,69.49,"No",0,2,"No","No"
81,14,1085.93,"No",5,38,"Yes","No"
19,11,1934.92,"Yes",0,51,"Yes","No"
127,2,286.46,"No",0,11,"Yes","No"
110,2,201.41,"No",0,9,"Yes","No"
193,5,246.26,"No",0,19,"Yes","No"
292,1,69.99,"No",0,1,"No","Yes"
319,1,121.99,"No",0,4,"No","No"
77,1,23.78,"No",0,2,"No","No"
30,3,266.06,"Yes",1,10,"No","No"
65,3,153.43,"No",0,8,"No","No"
344,2,330.11,"No",0,15,"Yes","No"
201,1,69.98,"No",0,2,"No","No"
14,6,452.81,"Yes",1,34,"Yes","No"
41,3,357.96,"No",1,10,"Yes","No"
7,3,68.24,"No",0,6,"No","No"
158,3,205.5,"No",0,6,"Yes","No"
293,1,139.5,"Yes",0,1,"No","No"
66,8,988.91,"No",2,37,"Yes","Yes"
195,2,117,"No",0,3,"No","No"
292,1,139.5,"No",0,1,"No","No"
61,2,94.9,"Yes",0,12,"Yes","No"
11,21,2988.81,"Yes",10,107,"Yes","No"
23,9,592.09,"No",1,22,"Yes","No"
298,1,299.27,"No",0,7,"Yes","No"
12,6,486.4,"No",0,23,"Yes","No"
25,4,602.67,"Yes",2,19,"Yes","No"
3,43,4469.75,"Yes",12,168,"Yes","No"
127,5,283.74,"Yes",0,13,"Yes","No"
97,2,255.45,"No",0,8,"No","No"
159,6,1089.31,"Yes",1,34,"Yes","No"
266,2,257.99,"No",0,6,"No","No"
355,1,78,"No",0,2,"No","No"
142,2,132.7,"Yes",1,4,"No","No"
23,1,415.8,"Yes",1,8,"Yes","No"
74,7,689.4,"Yes",1,20,"Yes","Yes"
16,6,429.68,"Yes",1,21,"Yes","No"
129,1,190.8,"Yes",1,5,"No","No"
87,5,236.32,"Yes",0,15,"Yes","No"
114,4,329.19,"No",1,8,"Yes","No"
18,3,877.77,"No",1,18,"Yes","No"
295,1,27.99,"No",0,1,"No","No"
243,2,144.96,"No",0,6,"Yes","No"
269,2,615.74,"No",0,14,"Yes","No"
22,25,1618.27,"Yes",10,87,"Yes","No"
58,4,223.99,"Yes",1,13,"Yes","No"
120,2,818.97,"No",1,20,"Yes","No"
22,4,92.24,"No",0,10,"No","No"
208,2,145.98,"Yes",1,3,"Yes","No"
13,11,538.91,"No",0,21,"Yes","No"
215,7,199.97,"No",1,17,"Yes","No"
157,3,104.96,"Yes",0,6,"Yes","No"
252,5,159.96,"Yes",0,11,"No","No"
26,2,522.33,"Yes",1,15,"Yes","No"
204,1,275.49,"No",0,9,"Yes","No"
55,4,552.34,"No",0,19,"No","No"
54,1,277.2,"Yes",1,6,"No","No"
32,4,251.94,"Yes",0,14,"Yes","No"
121,1,99.99,"No",0,1,"No","Yes"
1,4,928.85,"No",0,28,"Yes","No"
19,1,327.4,"Yes",0,10,"Yes","No"
26,1,118,"No",0,3,"Yes","No"
117,5,664.43,"Yes",1,21,"Yes","No"
146,4,276.51,"Yes",0,9,"Yes","No"
28,4,1090.55,"Yes",0,29,"Yes","No"
269,2,514.48,"Yes",0,11,"Yes","No"
43,3,56.97,"No",0,7,"Yes","No"
73,4,485.93,"No",0,13,"No","Yes"
12,17,3832.65,"Yes",7,135,"Yes","No"
27,12,1264.63,"Yes",2,54,"Yes","No"
98,1,104.97,"No",0,3,"Yes","No"
1,16,1111.65,"Yes",2,58,"Yes","No"
87,3,195.23,"Yes",1,10,"Yes","No"
90,6,1248.96,"No",1,66,"Yes","No"
60,3,102.77,"No",0,6,"No","No"
172,1,170.99,"No",1,5,"No","No"
10,24,2662.6,"Yes",3,94,"Yes","No"
86,5,772.58,"Yes",2,29,"Yes","No"
17,7,918.87,"Yes",3,35,"Yes","No"
98,6,414.49,"Yes",0,14,"Yes","No"
19,6,813.62,"No",0,46,"Yes","No"
54,4,422.27,"Yes",0,16,"No","No"
106,2,317,"No",0,8,"No","No"
23,9,574.43,"No",0,18,"Yes","No"
285,1,139.5,"No",0,1,"No","No"
16,1,133,"Yes",0,5,"Yes","No"
267,1,236,"No",0,5,"No","No"
178,1,183,"No",0,5,"Yes","No"
58,1,128.85,"Yes",1,5,"Yes","No"
257,1,71.49,"No",0,3,"No","No"
96,1,99.99,"No",0,1,"No","Yes"
355,1,15,"Yes",0,3,"No","No"
153,3,465.5,"No",0,13,"Yes","No"
84,3,110.48,"No",0,5,"No","No"
332,2,117.98,"No",0,4,"No","No"
28,11,839.43,"Yes",2,30,"Yes","Yes"
85,6,505.23,"No",0,28,"Yes","No"
64,4,330.42,"Yes",0,15,"No","No"
153,5,294.01,"Yes",2,16,"Yes","No"
186,1,455,"No",0,8,"Yes","No"
108,3,606.87,"Yes",0,14,"Yes","No"
28,10,1048.86,"Yes",1,29,"Yes","No"
173,2,252.48,"Yes",1,6,"Yes","Yes"
141,1,87.95,"No",0,5,"Yes","No"
347,1,32.4,"Yes",0,1,"No","No"
1,36,1127.65,"Yes",2,99,"Yes","Yes"
12,13,1171.47,"Yes",0,80,"Yes","No"
147,5,290.24,"No",0,7,"No","No"
69,6,654.18,"Yes",3,28,"Yes","No"
14,5,388.17,"Yes",1,16,"Yes","No"
284,1,149.96,"No",0,4,"No","No"
6,33,1055.35,"Yes",4,76,"Yes","No"
11,5,237.54,"Yes",1,23,"Yes","No"
2,2,165.46,"Yes",1,9,"No","No"
313,1,440.97,"No",0,10,"No","No"
7,13,670.86,"No",1,42,"Yes","No"
356,1,142.98,"No",0,5,"No","No"
11,8,165.51,"Yes",1,15,"Yes","No"
257,1,92.92,"Yes",1,3,"No","No"
38,1,54,"No",0,3,"No","No"
356,1,470,"No",0,10,"Yes","No"
75,9,423.8,"No",1,21,"Yes","No"
124,5,231.65,"No",0,13,"No","No"
126,6,332.74,"Yes",1,18,"No","No"
346,1,182.69,"Yes",0,3,"Yes","No"
208,2,472.3,"Yes",0,15,"Yes","No"
235,3,210.95,"No",0,7,"No","No"
12,18,1215.8,"Yes",4,74,"No","No"
59,6,107.95,"No",0,8,"Yes","No"
10,5,75.48,"No",0,12,"No","No"
15,6,942.44,"Yes",4,40,"Yes","No"
87,9,1285.39,"No",1,31,"Yes","No"
9,19,937.6,"Yes",0,48,"Yes","No"
4,6,309.12,"Yes",2,33,"Yes","No"
35,6,565.46,"Yes",0,19,"Yes","No"
20,1,568.8,"Yes",1,11,"Yes","No"
145,2,103.1,"Yes",0,3,"Yes","No"
5,7,865.34,"No",0,42,"Yes","No"
212,3,414.97,"No",0,8,"Yes","Yes"
66,6,520.42,"Yes",0,21,"Yes","No"
5,36,3019.64,"Yes",13,130,"Yes","No"
259,1,102.12,"Yes",1,5,"No","No"
292,1,125.09,"Yes",0,2,"No","No"
322,1,217.96,"No",0,7,"Yes","No"
107,3,104,"Yes",0,3,"No","No"
40,7,597.6,"Yes",4,27,"No","No"
138,1,307.99,"No",0,9,"No","No"
19,20,2282.82,"No",5,74,"Yes","No"
67,2,219.73,"Yes",0,10,"No","No"
39,2,148.42,"No",0,8,"Yes","No"
90,6,732.9,"Yes",2,17,"No","Yes"
6,81,4526.4,"Yes",6,222,"Yes","No"
22,11,412.35,"No",1,21,"Yes","No"
165,2,375.99,"No",0,7,"No","Yes"
127,6,721.01,"Yes",2,21,"Yes","No"
20,17,989.11,"Yes",1,60,"Yes","No"
86,6,227.93,"No",0,15,"Yes","No"
24,2,371.4,"No",1,17,"No","No"
3,3,529.44,"Yes",0,22,"Yes","No"
203,1,208.99,"Yes",0,7,"No","No"
45,7,392.97,"Yes",0,11,"No","No"
307,1,72.97,"No",0,4,"Yes","No"
64,6,284.8,"No",1,12,"Yes","No"
12,3,306.2,"No",0,13,"Yes","No"
127,3,390.64,"No",0,21,"Yes","Yes"
1,5,1413.83,"Yes",0,40,"No","Yes"
165,8,420.4,"Yes",1,17,"Yes","No"
173,2,319.73,"No",1,7,"No","No"
30,1,118,"No",0,2,"No","No"
282,2,189.36,"No",0,5,"No","Yes"
185,1,214.99,"Yes",0,6,"No","No"
146,8,805.97,"Yes",2,31,"Yes","No"
20,1,108,"Yes",0,2,"No","No"
91,1,69.47,"No",0,4,"No","No"
127,3,230.32,"Yes",1,10,"Yes","Yes"
222,1,5,"No",0,1,"No","No"
64,1,107.46,"No",1,3,"Yes","No"
141,3,659.94,"No",0,12,"Yes","No"
1,7,533.84,"No",2,24,"Yes","No"
141,1,69.99,"No",0,1,"No","No"
244,3,94.99,"Yes",0,5,"Yes","No"
62,4,202.1,"No",0,13,"No","No"
49,2,157.96,"No",0,5,"Yes","No"
7,6,549.16,"Yes",1,23,"No","No"
243,4,373.89,"Yes",1,14,"Yes","No"
5,20,1624.95,"Yes",3,68,"Yes","No"
54,3,288.36,"Yes",0,8,"No","No"
13,16,1082.88,"Yes",3,46,"Yes","No"
6,4,232,"Yes",0,7,"Yes","No"
38,5,582.47,"Yes",2,16,"Yes","Yes"
72,1,23.4,"No",0,1,"No","No"
4,5,1372.54,"Yes",3,45,"Yes","No"
25,1,70,"No",0,1,"No","Yes"
135,9,662.69,"Yes",0,19,"Yes","Yes"
51,2,438,"No",0,7,"Yes","No"
175,9,552.19,"Yes",1,29,"No","No"
56,2,228.37,"No",0,6,"No","No"
288,1,93.48,"No",0,4,"No","No"
26,5,134.46,"No",0,10,"Yes","No"
33,8,598.03,"Yes",2,16,"Yes","No"
26,2,101.98,"Yes",0,3,"No","No"
78,4,115.95,"No",0,8,"Yes","No"
10,4,109.7,"No",1,11,"Yes","No"
128,4,117.5,"No",0,7,"No","No"
47,5,728.41,"No",0,27,"Yes","No"
241,1,89.94,"No",0,6,"No","No"
51,5,626.31,"Yes",0,34,"Yes","No"
54,7,451.6,"Yes",0,27,"Yes","No"
282,1,68.99,"No",0,2,"No","No"
7,2,79.99,"No",0,3,"No","No"
29,8,571.2,"No",0,21,"Yes","No"
29,3,383.99,"Yes",0,7,"Yes","No"
130,1,107.99,"No",0,5,"No","No"
245,1,26.99,"No",0,4,"No","No"
61,3,252.41,"No",1,13,"Yes","No"
27,9,1991.86,"Yes",4,66,"Yes","Yes"
5,8,1095.69,"Yes",2,35,"Yes","Yes"
57,4,84.84,"No",0,11,"Yes","No"
21,10,1186.84,"Yes",3,33,"Yes","Yes"
3,1,230.99,"Yes",0,6,"No","No"
4,33,1629.03,"No",3,93,"Yes","Yes"
181,4,344.7,"Yes",0,12,"No","No"
222,2,115.47,"No",0,6,"No","No"
10,2,138.97,"No",0,4,"No","No"
86,5,331.97,"No",0,10,"Yes","No"
10,8,535.75,"Yes",1,20,"Yes","No"
95,9,293.31,"Yes",1,18,"Yes","No"
127,2,59.42,"No",0,12,"Yes","No"
134,1,83.69,"Yes",1,4,"No","No"
122,5,150.01,"No",0,5,"Yes","No"
6,8,600.37,"Yes",2,18,"Yes","Yes"
24,14,430.65,"No",0,22,"Yes","No"
57,2,229.97,"Yes",0,11,"Yes","No"
41,6,979.98,"Yes",0,24,"Yes","No"
45,8,930.77,"Yes",0,39,"Yes","No"
32,11,474.96,"No",0,30,"Yes","No"
102,10,1125.5,"No",0,27,"Yes","No"
12,16,1220.84,"No",0,59,"Yes","No"
25,3,232.97,"No",0,14,"No","No"
194,2,372.95,"Yes",0,9,"Yes","No"
9,16,869.86,"Yes",4,41,"Yes","No"
279,2,431.02,"Yes",0,7,"No","No"
282,3,141.74,"No",0,5,"Yes","Yes"
84,1,85.47,"No",0,3,"Yes","No"
19,17,1143.83,"Yes",1,41,"Yes","No"
96,2,274.95,"Yes",0,10,"Yes","No"
8,7,454.92,"Yes",1,15,"Yes","No"
29,6,1447.13,"Yes",1,48,"Yes","No"
43,3,179.75,"Yes",1,5,"No","No"
9,6,795.34,"Yes",2,35,"Yes","No"
48,3,117,"Yes",0,6,"No","No"
76,4,148.71,"Yes",1,8,"No","No"
43,2,323.19,"Yes",1,10,"No","Yes"
247,5,437.95,"Yes",0,14,"Yes","No"
5,2,251.99,"No",0,6,"Yes","No"
19,5,425.97,"Yes",1,18,"Yes","No"
237,2,64.99,"No",0,3,"No","Yes"
150,1,116.99,"No",0,3,"No","No"
55,12,2142.91,"Yes",3,64,"Yes","Yes"
7,12,1493.94,"Yes",5,39,"Yes","No"
125,2,188.8,"Yes",1,6,"Yes","No"
3,8,866.44,"Yes",1,19,"No","No"
78,10,583.44,"No",0,17,"No","Yes"
273,1,279,"Yes",0,2,"No","No"
11,11,947.4,"Yes",3,28,"No","No"
28,23,1121.88,"Yes",8,56,"Yes","No"
29,4,154.49,"No",0,7,"Yes","No"
285,1,80.46,"No",0,4,"No","No"
127,1,122.24,"Yes",0,9,"No","No"
11,13,1192.77,"Yes",6,53,"Yes","No"
167,2,153,"No",0,6,"Yes","No"
3,10,850.18,"No",0,32,"Yes","No"
45,3,256,"Yes",1,12,"Yes","No"
4,36,5178.49,"Yes",5,126,"Yes","No"
41,1,113,"No",0,2,"No","No"
11,6,211.79,"No",2,10,"Yes","No"
18,17,2946.07,"Yes",8,86,"Yes","Yes"
33,6,1027.59,"Yes",1,23,"Yes","Yes"
39,1,123.96,"No",0,5,"Yes","No"
174,2,226.1,"Yes",1,6,"Yes","No"
69,2,172.45,"No",1,7,"No","No"
221,2,151.47,"No",0,6,"Yes","No"
236,1,71.96,"No",0,4,"No","No"
61,4,520.66,"Yes",1,16,"Yes","No"
312,1,281.97,"No",0,4,"No","No"
118,5,614.19,"No",0,16,"Yes","No"
46,4,399.93,"No",0,19,"No","No"
133,3,158.98,"No",0,7,"Yes","No"
26,18,1111.99,"No",3,51,"Yes","No"
67,3,78.23,"No",0,3,"No","No"
85,4,328.81,"No",0,15,"Yes","No"
173,1,239.96,"No",1,7,"No","No"
25,3,367.84,"No",0,14,"Yes","No"
131,3,347.47,"No",0,7,"No","No"
303,1,79.98,"No",0,1,"No","No"
10,13,1308.87,"Yes",0,42,"Yes","Yes"
15,4,100.95,"No",0,6,"Yes","No"
14,22,1808.33,"Yes",4,81,"Yes","Yes"
251,1,284.99,"No",0,7,"Yes","No"
1,41,3432.21,"Yes",9,160,"Yes","Yes"
70,5,384.85,"No",0,15,"No","Yes"
26,8,901.28,"Yes",3,28,"Yes","Yes"
47,6,252.21,"No",0,10,"No","No"
72,8,265.44,"Yes",0,11,"Yes","No"
56,5,188.45,"No",0,8,"Yes","No"
122,1,133,"No",0,3,"No","No"
259,4,103.97,"No",0,5,"No","No"
61,5,170.93,"No",0,10,"Yes","No"
16,8,455.5,"No",0,25,"Yes","No"
83,5,537.5,"Yes",0,19,"Yes","No"
36,4,199.35,"No",0,11,"Yes","No"
54,5,346.95,"No",0,7,"Yes","Yes"
84,2,118.95,"No",0,5,"Yes","No"
288,2,137.97,"No",0,3,"No","No"
49,16,574.1,"Yes",4,41,"Yes","No"
224,8,190.87,"No",0,5,"No","No"
135,3,69,"No",0,4,"Yes","No"
48,17,725.88,"Yes",0,23,"Yes","No"
51,6,95.95,"No",0,16,"Yes","No"
32,2,637.94,"No",0,13,"Yes","No"
67,2,112.49,"No",0,2,"No","No"
174,4,134.47,"No",1,9,"No","No"
97,8,539.37,"No",0,21,"No","No"
57,3,133.96,"No",0,7,"No","No"
83,5,522.46,"No",1,11,"Yes","No"
31,9,1005.33,"Yes",4,33,"Yes","No"
250,1,100,"Yes",0,2,"No","No"
75,1,347.78,"Yes",1,15,"Yes","Yes"
168,5,189,"No",0,6,"No","No"
363,1,92,"No",0,2,"Yes","No"
85,4,427.22,"Yes",1,12,"No","No"
247,1,75.99,"No",0,3,"No","No"
35,6,531.28,"No",0,19,"Yes","No"
290,1,177.38,"No",0,8,"Yes","No"
25,3,327.93,"Yes",0,15,"Yes","No"
193,2,267.99,"No",0,8,"Yes","No"
320,1,16,"No",0,3,"No","No"
200,2,176,"No",0,9,"No","Yes"
72,6,245.75,"Yes",1,9,"No","No"
13,16,1541.48,"Yes",6,72,"Yes","No"
25,1,116,"No",0,4,"No","No"
89,3,101.98,"No",0,4,"No","No"
112,12,253.98,"Yes",0,11,"No","No"
222,2,80.99,"No",0,3,"No","No"
153,2,244.48,"No",0,8,"Yes","No"
257,2,105.26,"Yes",0,6,"No","No"
174,5,147.99,"No",1,6,"No","No"
173,2,228.7,"No",1,9,"Yes","No"
10,3,105.48,"Yes",2,7,"No","No"
130,2,116,"No",0,4,"No","No"
360,1,114.98,"No",0,2,"No","No"
59,3,542.35,"Yes",0,20,"Yes","No"
128,1,108,"No",0,3,"No","No"
79,7,776.94,"No",0,16,"Yes","No"
207,2,481,"Yes",0,10,"Yes","No"
40,6,581.94,"No",0,13,"Yes","Yes"
27,9,191.87,"No",0,26,"Yes","No"
293,1,173.95,"No",0,6,"Yes","No"
62,8,419.35,"No",0,27,"Yes","No"
41,10,1727.5,"No",0,36,"Yes","No"
306,1,139.5,"No",0,1,"No","No"
6,21,3927.16,"Yes",13,136,"Yes","No"
200,1,269.98,"No",0,3,"No","Yes"
85,5,568.94,"Yes",0,9,"Yes","No"
47,3,67.99,"No",0,7,"Yes","No"
206,2,646.95,"No",0,13,"No","Yes"
12,4,258.97,"No",0,12,"No","No"
279,2,247.97,"No",0,5,"No","No"
75,5,230.89,"No",0,19,"Yes","No"
18,5,328.95,"No",0,12,"Yes","No"
243,1,71.98,"No",0,2,"No","Yes"
145,4,349,"No",0,14,"No","No"
131,3,204.47,"No",0,5,"No","No"
33,13,738.95,"No",0,26,"Yes","No"
26,7,1607.88,"Yes",2,36,"Yes","Yes"
212,1,320.99,"No",0,7,"Yes","No"
117,6,604.74,"No",0,13,"Yes","Yes"
43,7,682.6,"No",0,23,"Yes","Yes"
20,13,4860.2,"Yes",10,144,"Yes","No"
96,1,88.98,"No",0,3,"Yes","No"
220,2,207,"No",0,5,"No","No"
1,3,464.94,"No",1,12,"Yes","No"
257,4,254.45,"No",0,5,"No","No"
293,4,269.98,"No",0,7,"Yes","Yes"
19,10,1666.8,"Yes",2,54,"Yes","No"
10,14,1553.69,"Yes",2,60,"Yes","No"
10,13,533.05,"Yes",1,28,"Yes","No"
113,2,413.97,"No",0,8,"Yes","Yes"
169,8,156.29,"Yes",1,7,"Yes","No"
233,5,145.97,"No",0,11,"No","Yes"
153,4,194.44,"No",0,13,"Yes","No"
11,9,368.75,"Yes",0,17,"No","No"
29,2,99.97,"No",0,4,"No","No"
173,3,360.22,"No",1,11,"Yes","Yes"
302,2,256,"No",0,5,"Yes","No"
44,2,122.97,"No",0,3,"No","No"
328,1,132.94,"No",0,6,"No","No"
271,2,283.5,"No",0,4,"No","No"
258,2,95.98,"No",0,3,"No","Yes"
43,1,41.99,"No",0,1,"No","No"
166,1,117,"No",0,3,"No","No"
162,1,167.99,"Yes",0,3,"No","No"
34,7,564.37,"No",1,31,"Yes","No"
238,1,171.97,"No",0,7,"Yes","No"
307,1,139.5,"No",0,1,"No","No"
283,1,85.98,"No",0,4,"No","No"
83,2,225.45,"Yes",0,5,"Yes","Yes"
5,8,584.83,"Yes",0,22,"Yes","No"
37,3,414.96,"No",0,12,"No","No"
340,1,141,"No",0,4,"Yes","No"
22,8,871.89,"No",0,30,"Yes","No"
50,14,2455.22,"No",5,73,"Yes","No"
283,1,90.98,"No",0,4,"No","No"
17,7,866.09,"No",1,34,"Yes","Yes"
41,4,79.31,"Yes",1,9,"Yes","No"
180,5,311.88,"No",0,19,"Yes","No"
47,16,1936.46,"Yes",6,77,"Yes","No"
298,2,188.98,"No",0,6,"Yes","No"
8,5,756.94,"No",0,29,"Yes","No"
35,2,489.98,"Yes",0,9,"Yes","Yes"
204,3,161,"No",0,6,"No","No"
9,15,840.17,"Yes",4,36,"No","Yes"
114,2,461.94,"No",0,9,"Yes","Yes"
44,5,792.08,"Yes",1,30,"Yes","Yes"
340,1,136,"No",0,4,"Yes","No"
75,9,506.12,"Yes",0,25,"Yes","No"
176,3,516.97,"No",0,12,"Yes","No"
10,9,664.44,"Yes",3,19,"Yes","No"
6,7,519.38,"Yes",1,29,"Yes","No"
23,3,390.4,"Yes",1,11,"Yes","No"
45,7,410.94,"Yes",0,23,"Yes","No"
11,2,82.48,"No",0,5,"Yes","No"
22,1,88,"No",0,4,"No","No"
307,1,191.24,"No",0,6,"Yes","No"
131,2,289.99,"No",0,6,"No","No"
124,2,50.98,"No",0,4,"Yes","No"
75,10,455.69,"Yes",0,15,"Yes","No"
29,12,593.7,"No",1,32,"Yes","No"
188,1,98,"No",0,1,"No","No"
11,40,1260.81,"Yes",7,66,"Yes","No"
118,3,161,"No",0,3,"No","No"
9,8,358.47,"No",2,16,"Yes","No"
67,1,90.97,"No",0,3,"Yes","No"
174,1,98,"No",0,2,"No","No"
111,7,1021.74,"No",1,41,"Yes","No"
18,5,416.75,"Yes",1,16,"No","No"
137,3,144.47,"No",0,6,"No","No"
340,2,162,"No",0,6,"Yes","No"
19,7,816.98,"No",0,22,"Yes","No"
122,5,573.73,"No",0,29,"No","No"
307,1,158,"No",0,2,"No","No"
53,3,144.36,"No",0,5,"Yes","No"
363,1,177,"No",0,6,"No","No"
136,2,250,"No",1,7,"Yes","No"
39,2,265.41,"No",0,12,"No","No"
356,1,49,"No",0,1,"No","No"
167,2,497.18,"No",1,9,"No","No"
312,2,177,"No",0,3,"No","No"
198,4,138.47,"No",0,7,"Yes","No"
76,3,381.36,"No",0,16,"Yes","No"
19,1,80,"Yes",0,4,"No","No"
84,10,757.33,"Yes",1,20,"No","No"
28,3,921.78,"Yes",0,24,"Yes","No"
44,2,234.34,"Yes",0,16,"No","No"
90,5,1162.4,"Yes",1,31,"Yes","No"
94,5,535.47,"Yes",1,12,"Yes","No"
184,1,14.99,"No",0,1,"No","No"
61,3,167.48,"No",0,7,"Yes","No"
17,4,370.74,"No",0,14,"Yes","No"
166,4,185.92,"No",0,10,"Yes","No"
36,8,932.02,"No",0,48,"Yes","No"
259,2,196.95,"No",0,7,"Yes","No"
124,3,107.97,"Yes",0,4,"Yes","No"
153,4,302.95,"No",0,14,"Yes","No"
27,12,709.13,"No",3,31,"Yes","No"
257,1,89.48,"No",0,5,"No","No"
238,1,59.98,"No",0,2,"No","No"
89,3,491.33,"No",0,18,"Yes","No"
102,1,29,"No",0,1,"No","No"
158,1,233.97,"Yes",1,3,"No","Yes"
51,2,102.15,"No",1,6,"No","No"
44,4,81.09,"No",0,12,"Yes","No"
18,8,475.72,"Yes",3,26,"No","Yes"
111,4,221.2,"Yes",2,12,"No","No"
142,4,534.85,"Yes",1,27,"Yes","No"
83,8,201,"Yes",0,22,"No","No"
260,3,153.48,"No",0,6,"Yes","No"
76,2,74.49,"No",0,2,"No","No"
18,4,276.86,"No",0,14,"Yes","No"
157,2,82.99,"No",0,4,"No","No"
296,4,560.25,"No",0,13,"Yes","No"
335,1,68,"No",0,2,"No","No"
107,4,82.78,"No",0,8,"No","No"
17,6,578.9,"No",1,33,"Yes","No"
74,5,175.94,"No",0,8,"Yes","No"
15,5,300.98,"No",1,11,"No","No"
282,1,148,"No",0,2,"No","No"
91,6,1225.13,"Yes",1,35,"Yes","Yes"
32,3,128.2,"No",0,7,"No","No"
330,2,138.98,"No",0,2,"Yes","No"
56,3,142.95,"Yes",0,8,"No","No"
83,2,202.9,"No",0,10,"Yes","No"
49,12,1062.81,"Yes",3,37,"Yes","No"
34,1,126.49,"No",0,4,"No","No"
309,2,175.99,"No",0,4,"No","No"
33,2,211.95,"No",0,10,"Yes","No"
213,1,212,"No",0,3,"Yes","No"
24,16,854.81,"Yes",2,40,"Yes","No"
61,2,317.93,"No",0,8,"No","No"
201,5,411.42,"No",0,16,"Yes","No"
152,4,435.98,"No",0,9,"Yes","No"
271,1,173.5,"No",0,4,"No","No"
26,14,1263.08,"Yes",7,42,"Yes","No"
30,1,93,"No",0,2,"No","No"
42,4,194.16,"No",0,7,"No","Yes"
295,1,78.99,"No",0,3,"No","No"
190,1,93,"No",0,2,"Yes","No"
176,1,83,"No",0,2,"No","No"
52,19,1035.74,"Yes",2,56,"No","No"
190,1,177,"No",0,2,"No","No"
207,2,295,"No",1,7,"No","Yes"
248,2,86.96,"No",0,4,"Yes","No"
243,1,173.49,"No",0,7,"Yes","No"
82,6,416.44,"Yes",1,15,"No","No"
148,4,448.68,"No",0,19,"Yes","No"
40,1,279,"Yes",1,5,"No","No"
3,1,137,"No",0,3,"No","No"
59,2,250.88,"No",0,13,"Yes","No"
49,1,429.29,"Yes",1,9,"No","No"
32,5,517.75,"Yes",1,23,"Yes","No"
263,3,321.5,"No",0,13,"No","No"
32,8,836.58,"Yes",1,40,"Yes","No"
147,2,109,"No",0,3,"Yes","No"
117,1,119.97,"No",0,3,"Yes","No"
48,1,175.94,"No",0,6,"Yes","No"
8,6,141.06,"No",0,12,"Yes","No"
1,10,751.72,"No",1,21,"Yes","No"
178,3,155,"No",0,12,"Yes","No"
29,3,373.1,"Yes",0,11,"No","No"
144,6,709.47,"Yes",4,20,"No","No"
226,1,11.99,"No",0,1,"No","No"
53,2,104.77,"No",0,5,"Yes","No"
129,2,252,"No",0,9,"No","No"
180,1,78,"No",0,2,"No","No"
102,2,90.96,"No",0,4,"Yes","No"
156,2,300.25,"No",0,11,"Yes","No"
110,7,394.8,"Yes",0,12,"No","No"
260,2,100.97,"No",0,7,"Yes","No"
357,1,238.5,"Yes",0,5,"Yes","No"
257,2,159.97,"No",0,7,"No","No"
11,5,1155.22,"No",0,43,"Yes","No"
36,8,1145,"Yes",2,35,"Yes","No"
62,6,117.71,"No",0,8,"Yes","No"
5,9,2355.93,"Yes",3,64,"Yes","No"
33,8,1331.92,"Yes",5,49,"Yes","No"
256,1,9.99,"No",0,1,"No","No"
60,1,83.98,"No",0,2,"No","Yes"
178,6,374.91,"No",0,13,"Yes","Yes"
103,1,74.97,"No",0,3,"No","No"
3,3,760.09,"Yes",1,30,"Yes","No"
164,1,226.79,"Yes",0,5,"No","No"
173,1,195,"No",0,3,"Yes","No"
174,2,137,"No",0,4,"No","No"
136,4,254.93,"Yes",0,8,"Yes","No"
326,1,79,"No",0,1,"No","No"
272,1,71.5,"No",0,2,"Yes","No"
201,5,1209.83,"No",0,30,"Yes","Yes"
119,5,912.22,"No",0,17,"Yes","No"
65,1,31.48,"No",0,2,"No","No"
84,4,383.46,"Yes",0,18,"Yes","Yes"
128,1,98,"No",0,4,"No","No"
138,2,187.99,"No",0,7,"Yes","No"
68,8,387.89,"No",1,20,"Yes","No"
69,3,870.75,"Yes",0,22,"Yes","Yes"
89,4,114.79,"No",0,15,"Yes","No"
71,3,106.49,"No",0,7,"No","No"
155,2,386.97,"No",0,5,"Yes","Yes"
173,1,337.47,"No",1,11,"Yes","No"
110,3,170.3,"No",0,8,"Yes","No"
284,2,113.99,"No",0,10,"Yes","No"
5,49,2352.41,"Yes",5,135,"Yes","No"
182,2,118,"No",0,4,"No","No"
143,1,111.98,"No",0,5,"No","No"
53,10,676.89,"No",0,21,"Yes","No"
47,2,110.99,"No",0,3,"Yes","No"
265,1,245.46,"No",0,7,"Yes","No"
133,2,155.97,"No",0,6,"No","No"
60,5,398.24,"Yes",0,25,"Yes","No"
126,2,423.4,"Yes",0,13,"Yes","No"
26,10,2103.86,"No",2,57,"Yes","No"
45,7,602.95,"Yes",3,19,"Yes","No"
66,6,668.37,"Yes",0,29,"Yes","No"
4,4,144.95,"No",0,8,"Yes","No"
70,1,86.46,"No",0,6,"Yes","No"
26,6,485.96,"No",0,16,"No","No"
84,4,302.75,"No",0,23,"Yes","No"
97,1,217.95,"No",0,7,"Yes","No"
178,2,264.5,"No",0,6,"Yes","No"
33,2,342,"Yes",2,9,"No","No"
10,8,220.89,"No",0,16,"Yes","No"
132,2,429.94,"Yes",0,11,"Yes","Yes"
